time , step-size , {ct}.ct.gpsVelX , {ct}.ct.gpsVelY , {ct}.ct.gpsVelZ , {ct}.ct.gpsX , {ct}.ct.gpsY , {ct}.ct.gpsZ , {de}.de.motor1 , {de}.de.motor2 , {de}.de.motor3 , {de}.de.motor4
4.6 , 0.0024999999999995026 , -4.2324815603298316E-13 , -2.0873988464282909E-16 , -0.463029280013273 , -5.088922596061904E-13 , -2.5097832099603076E-16 , -4.079076260981238 , 75.82854939129814 , 75.82854939129814 , 75.82854939129814 , 75.82854939129814
4.6025 , 0.002500000000000391 , -4.23899030902628E-13 , -2.0906088673880987E-16 , -0.4613877595443928 , -5.099511934512324E-13 , -2.5150057189188876E-16 , -4.080231782358444 , 75.82633395189464 , 75.82633395189464 , 75.82633395189464 , 75.82633395189464
4.605 , 0.002500000000000391 , -4.245505718063507E-13 , -2.0938221731318944E-16 , -0.45974588391912313 , -5.1101175531593E-13 , -2.520236257035545E-16 , -4.081383199489801 , 75.8241396408309 , 75.8241396408309 , 75.8241396408309 , 75.8241396408309
4.6075 , 0.0024999999999995026 , -4.252027790283816E-13 , -2.0970387650614607E-16 , -0.4581036564872757 , -5.120739468657169E-13 , -2.5254748325239595E-16 , -4.0825305114916075 , 75.82196645522319 , 75.82196645522319 , 75.82196645522319 , 75.82196645522319
4.61 , 0.002500000000000391 , -4.2585565298103814E-13 , -2.1002586452102882E-16 , -0.456461080598493 , -5.131377697668683E-13 , -2.5307214536019606E-16 , -4.083673717488533 , 75.81981439213725 , 75.81981439213725 , 75.81981439213725 , 75.81981439213725
4.6125 , 0.0024999999999995026 , -4.265091941426986E-13 , -2.103481815937669E-16 , -0.4548181596022433 , -5.142032256868211E-13 , -2.535976128493105E-16 , -4.0848128166136215 , 75.81768344860424 , 75.81768344860424 , 75.81768344860424 , 75.81768344860424
4.615 , 0.002500000000000391 , -4.2716340291406007E-13 , -2.1067082792197837E-16 , -0.45317489684780626 , -5.15270316294111E-13 , -2.5412388654263704E-16 , -4.085947808008291 , 75.81557362161102 , 75.81557362161102 , 75.81557362161102 , 75.81557362161102
4.6175 , 0.0024999999999995026 , -4.278182796619001E-13 , -2.1099380368655262E-16 , -0.4515312956842687 , -5.163390432582205E-13 , -2.5465096726354035E-16 , -4.0870786908223335 , 75.8134849081046 , 75.8134849081046 , 75.8134849081046 , 75.8134849081046
4.62 , 0.002500000000000391 , -4.284738248176085E-13 , -2.1131710910024493E-16 , -0.4498873594605102 , -5.174094082496105E-13 , -2.5517885583586774E-16 , -4.088205464213911 , 75.81141730498939 , 75.81141730498939 , 75.81141730498939 , 75.81141730498939
4.6225 , 0.0024999999999995026 , -4.291300388085035E-13 , -2.116407443738024E-16 , -0.44824309152519903 , -5.184814129398547E-13 , -2.5570755308401534E-16 , -4.08932812734956 , 75.80937080913 , 75.80937080913 , 75.80937080913 , 75.80937080913
4.625 , 0.002500000000000391 , -4.297869219975586E-13 , -2.119647096862384E-16 , -0.4465984952267776 , -5.195550590014955E-13 , -2.562370598328567E-16 , -4.090446679404188 , 75.80734541734842 , 75.80734541734842 , 75.80734541734842 , 75.80734541734842
4.6275 , 0.002500000000000391 , -4.304444747442585E-13 , -2.1228900521484553E-16 , -0.4449535739134575 , -5.206303481079845E-13 , -2.567673769077141E-16 , -4.091561119561072 , 75.80534112642681 , 75.80534112642681 , 75.80534112642681 , 75.80534112642681
4.63 , 0.0024999999999995026 , -4.3110269742922983E-13 , -2.1261363114734341E-16 , -0.4433083309332087 , -5.217072819336763E-13 , -2.5729850513435517E-16 , -4.092671447011857 , 75.80335793310658 , 75.80335793310658 , 75.80335793310658 , 75.80335793310658
4.6325 , 0.002500000000000391 , -4.317615904099068E-13 , -2.1293858766001343E-16 , -0.44166276963374806 , -5.227858621538818E-13 , -2.5783044533901885E-16 , -4.093777660956564 , 75.80139583408925 , 75.80139583408925 , 75.80139583408925 , 75.80139583408925
4.635 , 0.0024999999999995026 , -4.3242115404052425E-13 , -2.13263874927559E-16 , -0.44001689336253463 , -5.2386609044477E-13 , -2.5836319834836773E-16 , -4.094879760603579 , 75.79945482602845 , 75.79945482602845 , 75.79945482602845 , 75.79945482602845
4.6375 , 0.002500000000000391 , -4.3308138873007134E-13 , -2.1358949315168786E-16 , -0.4383707054667556 , -5.249479684834723E-13 , -2.588967649895387E-16 , -4.095977745169655 , 75.79753490554599 , 75.79753490554599 , 75.79753490554599 , 75.79753490554599
4.64 , 0.0024999999999995026 , -4.337422948675304E-13 , -2.1391544252424035E-16 , -0.43672420929332106 , -5.26031497948131E-13 , -2.594311460901674E-16 , -4.097071613879915 , 75.79563606921754 , 75.79563606921754 , 75.79563606921754 , 75.79563606921754
4.6425 , 0.002500000000000391 , -4.3440387284592855E-13 , -2.142417232390518E-16 , -0.4350774081888509 , -5.271166805178483E-13 , -2.5996634247836276E-16 , -4.098161365967847 , 75.79375831357983 , 75.79375831357983 , 75.79375831357983 , 75.79375831357983
4.645 , 0.0024999999999995026 , -4.3506612307102856E-13 , -2.1456833549623856E-16 , -0.4334303054996699 , -5.282035178727392E-13 , -2.605023549827333E-16 , -4.099247000675308 , 75.79190163512524 , 75.79190163512524 , 75.79190163512524 , 75.79190163512524
4.6475 , 0.002500000000000391 , -4.3572904591786793E-13 , -2.148952794807637E-16 , -0.43178290457179386 , -5.292920116938806E-13 , -2.610391844323618E-16 , -4.100328517252519 , 75.7900660303099 , 75.7900660303099 , 75.7900660303099 , 75.7900660303099
4.65 , 0.002500000000000391 , -4.363926418524504E-13 , -2.1522255542245356E-16 , -0.4301352087509242 , -5.303821636634021E-13 , -2.615768316568505E-16 , -4.101405914958065 , 75.78825149554379 , 75.78825149554379 , 75.78825149554379 , 75.78825149554379
4.6525 , 0.0024999999999995026 , -4.3705691132743634E-13 , -2.1555016354455372E-16 , -0.42848722138243717 , -5.314739754645877E-13 , -2.621152974863706E-16 , -4.102479193058894 , 75.78645802720328 , 75.78645802720328 , 75.78645802720328 , 75.78645802720328
4.655 , 0.002500000000000391 , -4.377218547604144E-13 , -2.1587810405301288E-16 , -0.4268389458113726 , -5.325674487818307E-13 , -2.626545827516407E-16 , -4.10354835083032 , 75.78468562161689 , 75.78468562161689 , 75.78468562161689 , 75.78468562161689
4.6575 , 0.0024999999999995026 , -4.383874725252094E-13 , -2.16206377132196E-16 , -0.4251903853824292 , -5.336625853004897E-13 , -2.6319468828385527E-16 , -4.104613387556017 , 75.78293427507505 , 75.78293427507505 , 75.78293427507505 , 75.78293427507505
4.66 , 0.002500000000000391 , -4.3905376498578445E-13 , -2.1653498296160448E-16 , -0.4235415434399502 , -5.347593867068538E-13 , -2.637356149146678E-16 , -4.105674302528022 , 75.78120398382923 , 75.78120398382923 , 75.78120398382923 , 75.78120398382923
4.6625 , 0.0024999999999995026 , -4.397207325747546E-13 , -2.1686392175459776E-16 , -0.4218924233279191 , -5.358578546881854E-13 , -2.6427736347621173E-16 , -4.106731095046729 , 75.77949474408571 , 75.77949474408571 , 75.77949474408571 , 75.77949474408571
4.665 , 0.002500000000000391 , -4.4038837571168423E-13 , -2.1719319371809903E-16 , -0.4202430283899454 , -5.369579909328377E-13 , -2.648199348011586E-16 , -4.107783764420894 , 75.77780655201626 , 75.77780655201626 , 75.77780655201626 , 75.77780655201626
4.6675 , 0.002500000000000391 , -4.41056694753545E-13 , -2.1752279902816155E-16 , -0.41859336196925995 , -5.380597971301431E-13 , -2.6536332972266267E-16 , -4.108832309967633 , 75.77613940374567 , 75.77613940374567 , 75.77613940374567 , 75.77613940374567
4.67 , 0.0024999999999995026 , -4.4172569009669787E-13 , -2.1785273788026473E-16 , -0.41694342740870344 , -5.391632749703372E-13 , -2.6590754907432376E-16 , -4.109876731012416 , 75.77449329536068 , 75.77449329536068 , 75.77449329536068 , 75.77449329536068
4.6725 , 0.002500000000000391 , -4.4239536217689213E-13 , -2.181830104893139E-16 , -0.4152932280507159 , -5.402684261447165E-13 , -2.6645259369026494E-16 , -4.110917026889072 , 75.77286822291087 , 75.77286822291087 , 75.77286822291087 , 75.77286822291087
4.675 , 0.0024999999999995026 , -4.430657114637576E-13 , -2.1851361708692372E-16 , -0.4136427672373311 , -5.413752523457115E-13 , -2.669984644051686E-16 , -4.111953196939786 , 75.77126418239708 , 75.77126418239708 , 75.77126418239708 , 75.77126418239708
4.6775 , 0.002500000000000391 , -4.4373673836027806E-13 , -2.1884455787184E-16 , -0.4119920483101634 , -5.424837552668541E-13 , -2.675451620542601E-16 , -4.112985240515096 , 75.7696811697865 , 75.7696811697865 , 75.7696811697865 , 75.7696811697865
4.68 , 0.0024999999999995026 , -4.4440844327724506E-13 , -2.1917583304665916E-16 , -0.410341074610402 , -5.435939366026727E-13 , -2.6809268747325647E-16 , -4.114013156973893 , 75.76811918100387 , 75.76811918100387 , 75.76811918100387 , 75.76811918100387
4.6825 , 0.002500000000000391 , -4.4508082662109233E-13 , -2.1950744281182847E-16 , -0.40868984947879816 , -5.447057980487427E-13 , -2.6864104149839107E-16 , -4.115036945683424 , 75.76657821193317 , 75.76657821193317 , 75.76657821193317 , 75.76657821193317
4.685 , 0.0024999999999995026 , -4.457538886962672E-13 , -2.1983938731749696E-16 , -0.4070383762556604 , -5.458193413015186E-13 , -2.691902249663307E-16 , -4.116056606019282 , 75.76505825841593 , 75.76505825841593 , 75.76505825841593 , 75.76505825841593
4.6875 , 0.002500000000000391 , -4.4642762987876143E-13 , -2.2017166674909832E-16 , -0.4053866582808404 , -5.46934568058287E-13 , -2.6974023871415256E-16 , -4.117072137365416 , 75.76355931625739 , 75.76355931625739 , 75.76355931625739 , 75.76355931625739
4.69 , 0.002500000000000391 , -4.4710205055208546E-13 , -2.2050428129577442E-16 , -0.403734698893728 , -5.480514800172923E-13 , -2.7029108357940646E-16 , -4.118083539114119 , 75.76208138121673 , 75.76208138121673 , 75.76208138121673 , 75.76208138121673
4.6925 , 0.0024999999999995026 , -4.4777715113594764E-13 , -2.2083723116451931E-16 , -0.40208250143324026 , -5.491700788777749E-13 , -2.708427604001332E-16 , -4.119090810666035 , 75.76062444901956 , 75.76062444901956 , 75.76062444901956 , 75.76062444901956
4.695 , 0.002500000000000391 , -4.484529320723486E-13 , -2.211705165733213E-16 , -0.40043006923781044 , -5.502903663400624E-13 , -2.713952700149098E-16 , -4.120093951430154 , 75.75918851534456 , 75.75918851534456 , 75.75918851534456 , 75.75918851534456
4.6975 , 0.0024999999999995026 , -4.4912939384122113E-13 , -2.2150413775887644E-16 , -0.3987774056453833 , -5.51412344105628E-13 , -2.7194861326287836E-16 , -4.12109296082381 , 75.75777357583237 , 75.75777357583237 , 75.75777357583237 , 75.75777357583237
4.7 , 0.002500000000000391 , -4.4980653689930956E-13 , -2.2183809494644433E-16 , -0.3971245139934006 , -5.525360138771341E-13 , -2.725027909837673E-16 , -4.122087838272683 , 75.7563796260874 , 75.7563796260874 , 75.7563796260874 , 75.7563796260874
4.7025 , 0.0024999999999995026 , -4.5048436169957625E-13 , -2.221723883594195E-16 , -0.3954713976187971 , -5.536613773583742E-13 , -2.7305780401786304E-16 , -4.123078583210795 , 75.75500666166623 , 75.75500666166623 , 75.75500666166623 , 75.75500666166623
4.705 , 0.002500000000000391 , -4.5116286858866096E-13 , -2.2250701816875973E-16 , -0.3938180598579868 , -5.547884362541572E-13 , -2.736136532059528E-16 , -4.124065195080511 , 75.75365467809101 , 75.75365467809101 , 75.75365467809101 , 75.75365467809101
4.7075 , 0.0024999999999995026 , -4.5184205798039323E-13 , -2.228419845785597E-16 , -0.39216450404685776 , -5.559171922701958E-13 , -2.7417033938926947E-16 , -4.125047673332534 , 75.75232367083964 , 75.75232367083964 , 75.75232367083964 , 75.75232367083964
4.71 , 0.002500000000000391 , -4.525219302964108E-13 , -2.231772877967651E-16 , -0.39051073352075916 , -5.57047647113281E-13 , -2.7472786340957765E-16 , -4.126026017425909 , 75.75101363535377 , 75.75101363535377 , 75.75101363535377 , 75.75101363535377
4.7125 , 0.002500000000000391 , -4.5320248596702617E-13 , -2.2351292803559985E-16 , -0.38885675161449546 , -5.581798024912547E-13 , -2.7528622610916035E-16 , -4.127000226828017 , 75.74972456703084 , 75.74972456703084 , 75.74972456703084 , 75.74972456703084
4.715 , 0.0024999999999995026 , -4.5388372544918635E-13 , -2.2384890552042365E-16 , -0.38720256166231615 , -5.593136601130761E-13 , -2.758454283308516E-16 , -4.1279703010145745 , 75.74845646123119 , 75.74845646123119 , 75.74845646123119 , 75.74845646123119
4.7175 , 0.002500000000000391 , -4.5456564916941E-13 , -2.2418522046158926E-16 , -0.3855481669979043 , -5.604492216888141E-13 , -2.7640547091803275E-16 , -4.128936239469636 , 75.74720931327269 , 75.74720931327269 , 75.74720931327269 , 75.74720931327269
4.72 , 0.0024999999999995026 , -4.55248257538559E-13 , -2.2452187306172794E-16 , -0.38389357095437193 , -5.615864889295755E-13 , -2.7696635471459694E-16 , -4.1298980416855855 , 75.74598311843434 , 75.74598311843434 , 75.74598311843434 , 75.74598311843434
4.7225 , 0.002500000000000391 , -4.559315509958683E-13 , -2.24858863537464E-16 , -0.38223877686424595 , -5.627254635475241E-13 , -2.775280805649587E-16 , -4.130855707163142 , 75.74477787195538 , 75.74477787195538 , 75.74477787195538 , 75.74477787195538
4.725 , 0.0024999999999995026 , -4.566155299634677E-13 , -2.2519619209698574E-16 , -0.3805837880594638 , -5.638661472559159E-13 , -2.7809064931407127E-16 , -4.131809235411353 , 75.74359356903442 , 75.74359356903442 , 75.74359356903442 , 75.74359356903442
4.7275 , 0.002500000000000391 , -4.573001949176378E-13 , -2.255338589751878E-16 , -0.3789286078713596 , -5.650085417691075E-13 , -2.7865406180743047E-16 , -4.132758625947598 , 75.7424302048294 , 75.7424302048294 , 75.7424302048294 , 75.7424302048294
4.73 , 0.002500000000000391 , -4.579855462564384E-13 , -2.2587186436838774E-16 , -0.37727323963065945 , -5.661526488025972E-13 , -2.792183188910953E-16 , -4.13370387829758 , 75.74128777445853 , 75.74128777445853 , 75.74128777445853 , 75.74128777445853
4.7325 , 0.0024999999999995026 , -4.586715843475036E-13 , -2.2621020845789723E-16 , -0.37561768666747003 , -5.67298470072787E-13 , -2.7978342141157046E-16 , -4.134644991995331 , 75.74016627300114 , 75.74016627300114 , 75.74016627300114 , 75.74016627300114
4.735 , 0.002500000000000391 , -4.593583096201479E-13 , -2.2654889145544803E-16 , -0.373961952311268 , -5.684460072970895E-13 , -2.803493702158591E-16 , -4.135581966583207 , 75.73906569549598 , 75.73906569549598 , 75.73906569549598 , 75.73906569549598
4.7375 , 0.0024999999999995026 , -4.600457225503019E-13 , -2.268879135957622E-16 , -0.3723060398908951 , -5.695952621940363E-13 , -2.809161661515163E-16 , -4.136514801611887 , 75.73798603693936 , 75.73798603693936 , 75.73798603693936 , 75.73798603693936
4.74 , 0.002500000000000391 , -4.607338236396589E-13 , -2.272272751262677E-16 , -0.3706499527345442 , -5.707462364834071E-13 , -2.8148381006671243E-16 , -4.137443496640371 , 75.73692729229231 , 75.73692729229231 , 75.73692729229231 , 75.73692729229231
4.7425 , 0.0024999999999995026 , -4.614226133615106E-13 , -2.2756697628038517E-16 , -0.36899369416975497 , -5.718989318861901E-13 , -2.820523028102142E-16 , -4.138368051235977 , 75.73588945647172 , 75.73588945647172 , 75.73588945647172 , 75.73588945647172
4.745 , 0.002500000000000391 , -4.621120921975337E-13 , -2.2790701729567056E-16 , -0.3673372675234002 , -5.730533501245748E-13 , -2.826216452313805E-16 , -4.139288464974346 , 75.73487252435834 , 75.73487252435834 , 75.73487252435834 , 75.73487252435834
4.7475 , 0.0024999999999995026 , -4.628022605592974E-13 , -2.2824739837510395E-16 , -0.365680676121681 , -5.742094929218687E-13 , -2.831918381801218E-16 , -4.140204737439428 , 75.7338764907878 , 75.7338764907878 , 75.7338764907878 , 75.7338764907878
4.75 , 0.002500000000000391 , -4.634931188870307E-13 , -2.2858811973579986E-16 , -0.36402392329011357 , -5.753673620024329E-13 , -2.8376288250686814E-16 , -4.141116868223495 , 75.73290135056409 , 75.73290135056409 , 75.73290135056409 , 75.73290135056409
4.7525 , 0.002500000000000391 , -4.64184667626739E-13 , -2.2892918159772176E-16 , -0.362367012353524 , -5.765269590917365E-13 , -2.843347790625959E-16 , -4.142024856927127 , 75.73194709844262 , 75.73194709844262 , 75.73194709844262 , 75.73194709844262
4.755 , 0.0024999999999995026 , -4.648769072275986E-13 , -2.292705841823968E-16 , -0.3607099466360374 , -5.776882859163788E-13 , -2.8490752869883905E-16 , -4.142928703159217 , 75.73101372914532 , 75.73101372914532 , 75.73101372914532 , 75.73101372914532
4.7575 , 0.002500000000000391 , -4.655698380547808E-13 , -2.2961232766992234E-16 , -0.35905272946106725 , -5.78851344203977E-13 , -2.854811322676334E-16 , -4.143828406536966 , 75.73010123735087 , 75.73010123735087 , 75.73010123735087 , 75.73010123735087
4.76 , 0.0024999999999995026 , -4.662634605247048E-13 , -2.299544122656702E-16 , -0.35739536415131035 , -5.800161356831147E-13 , -2.860555906214914E-16 , -4.144723966685886 , 75.72920961770096 , 75.72920961770096 , 75.72920961770096 , 75.72920961770096
4.7625 , 0.002500000000000391 , -4.66957775003672E-13 , -2.302968381502951E-16 , -0.35573785402873287 , -5.811826620833617E-13 , -2.8663090461341203E-16 , -4.145615383239791 , 75.72833886479404 , 75.72833886479404 , 75.72833886479404 , 75.72833886479404
4.765 , 0.0024999999999995026 , -4.676527818472532E-13 , -2.3063960549915934E-16 , -0.3540802024145665 , -5.823509251351806E-13 , -2.8720707509683437E-16 , -4.146502655840802 , 75.72748897319337 , 75.72748897319337 , 75.72748897319337 , 75.72748897319337
4.7675 , 0.002500000000000391 , -4.683484814486558E-13 , -2.3098271450618724E-16 , -0.35242241262929425 , -5.835209265699826E-13 , -2.8778410292566556E-16 , -4.14738578413934 , 75.72665993741896 , 75.72665993741896 , 75.72665993741896 , 75.72665993741896
4.77 , 0.0024999999999995026 , -4.690448741402531E-13 , -2.313261653353004E-16 , -0.35076448799264637 , -5.846926681200739E-13 , -2.88361988954254E-16 , -4.148264767794125 , 75.725851751953 , 75.725851751953 , 75.725851751953 , 75.725851751953
4.7725 , 0.002500000000000391 , -4.697419603198575E-13 , -2.3166995818269416E-16 , -0.34910643182358664 , -5.858661515186713E-13 , -2.8894073403739715E-16 , -4.149139606472181 , 75.72506441123977 , 75.72506441123977 , 75.72506441123977 , 75.72506441123977
4.775 , 0.002500000000000391 , -4.704397403421139E-13 , -2.320140932232743E-16 , -0.34744824744030733 , -5.870413784999437E-13 , -2.8952033903036216E-16 , -4.150010299848822 , 75.72429790967772 , 75.72429790967772 , 75.72429790967772 , 75.72429790967772
4.7775 , 0.0024999999999995026 , -4.711382145851109E-13 , -2.3235857064350865E-16 , -0.34578993816021875 , -5.882183507989739E-13 , -2.9010080478886683E-16 , -4.1508768476076625 , 75.72355224163367 , 75.72355224163367 , 75.72355224163367 , 75.72355224163367
4.78 , 0.002500000000000391 , -4.718373834272124E-13 , -2.3270339063000083E-16 , -0.3441315072999378 , -5.893970701517667E-13 , -2.9068213216908363E-16 , -4.151739249440604 , 75.72282740142862 , 75.72282740142862 , 75.72282740142862 , 75.72282740142862
4.7825 , 0.0024999999999995026 , -4.725372473547885E-13 , -2.3304855342262157E-16 , -0.34247295817528384 , -5.905775382954186E-13 , -2.912643220277235E-16 , -4.152597505047841 , 75.72212338335014 , 75.72212338335014 , 75.72212338335014 , 75.72212338335014
4.785 , 0.002500000000000391 , -4.732378067823723E-13 , -2.3339405922581254E-16 , -0.3408142941012645 , -5.917597569681867E-13 , -2.918473752220698E-16 , -4.1534516141378575 , 75.72144018164269 , 75.72144018164269 , 75.72144018164269 , 75.72144018164269
4.7875 , 0.0024999999999995026 , -4.7393906212419E-13 , -2.337399082438642E-16 , -0.3391555183920718 , -5.929437279093229E-13 , -2.9243129260989647E-16 , -4.1543015764274225 , 75.72077779050932 , 75.72077779050932 , 75.72077779050932 , 75.72077779050932
4.79 , 0.002500000000000391 , -4.746410138567172E-13 , -2.340861007117676E-16 , -0.3374966343610684 , -5.94129452859196E-13 , -2.930160750495284E-16 , -4.1551473916415915 , 75.72013620411884 , 75.72013620411884 , 75.72013620411884 , 75.72013620411884
4.7925 , 0.002500000000000391 , -4.753436624503307E-13 , -2.344326368615054E-16 , -0.33583764532078225 , -5.953169335593886E-13 , -2.9360172339988875E-16 , -4.155989059513699 , 75.71951541659607 , 75.71951541659607 , 75.71951541659607 , 75.71951541659607
4.795 , 0.0024999999999995026 , -4.760470083047279E-13 , -2.3477951689020296E-16 , -0.3341785545828963 , -5.965061717525524E-13 , -2.941882385204284E-16 , -4.156826579785362 , 75.71891542203244 , 75.71891542203244 , 75.71891542203244 , 75.71891542203244
4.7975 , 0.002500000000000391 , -4.767510518598456E-13 , -2.3512674101483054E-16 , -0.33251936545823785 , -5.976971691823847E-13 , -2.9477562127111364E-16 , -4.157659952206475 , 75.7183362144736 , 75.7183362144736 , 75.7183362144736 , 75.7183362144736
4.8 , 0.0024999999999995026 , -4.77455793535331E-13 , -2.354743094423522E-16 , -0.3308600812567736 , -5.988899275936691E-13 , -2.9536387251244657E-16 , -4.158489176535209 , 75.71777778792924 , 75.71777778792924 , 75.71777778792924 , 75.71777778792924
4.8025 , 0.002500000000000391 , -4.781612337586353E-13 , -2.358222223835806E-16 , -0.3292007052875959 , -6.00084448732244E-13 , -2.959529931054495E-16 , -4.159314252538008 , 75.71724013637123 , 75.71724013637123 , 75.71724013637123 , 75.71724013637123
4.805 , 0.0024999999999995026 , -4.788673728775537E-13 , -2.3617048001004344E-16 , -0.3275412408589186 , -6.012807343449203E-13 , -2.9654298391162432E-16 , -4.160135179989588 , 75.71672325372931 , 75.71672325372931 , 75.71672325372931 , 75.71672325372931
4.8075 , 0.002500000000000391 , -4.795742112841746E-13 , -2.3651908251511306E-16 , -0.3258816912780637 , -6.024787861794191E-13 , -2.97133845792922E-16 , -4.160951958672936 , 75.71622713389452 , 75.71622713389452 , 75.71622713389452 , 75.71622713389452
4.81 , 0.0024999999999995026 , -4.802817493963424E-13 , -2.368680301048641E-16 , -0.3242220598514566 , -6.036786059844798E-13 , -2.9772557961179545E-16 , -4.161764588379304 , 75.71575177072019 , 75.71575177072019 , 75.71575177072019 , 75.71575177072019
4.8125 , 0.002500000000000391 , -4.809899876307271E-13 , -2.372173229847924E-16 , -0.3225623498846126 , -6.04880195509878E-13 , -2.983181862312088E-16 , -4.16257306890821 , 75.7152971580219 , 75.7152971580219 , 75.7152971580219 , 75.7152971580219
4.815 , 0.002500000000000391 , -4.816989264364151E-13 , -2.3756696137638083E-16 , -0.3209025646821324 , -6.060835565064916E-13 , -2.9891166651466984E-16 , -4.163377400067434 , 75.7148632895722 , 75.7148632895722 , 75.7148632895722 , 75.7148632895722
4.8175 , 0.0024999999999995026 , -4.824085661761785E-13 , -2.3791694545854333E-16 , -0.3192427075476915 , -6.072886907262146E-13 , -2.995060213261873E-16 , -4.164177581673017 , 75.71445015910768 , 75.71445015910768 , 75.71445015910768 , 75.71445015910768
4.82 , 0.002500000000000391 , -4.831189072211714E-13 , -2.3826727541432776E-16 , -0.31758278178402916 , -6.084955999218313E-13 , -3.0010125153020917E-16 , -4.164973613549257 , 75.71405776032549 , 75.71405776032549 , 75.71405776032549 , 75.71405776032549
4.8225 , 0.0024999999999995026 , -4.838299499908908E-13 , -2.3861795145062404E-16 , -0.3159227906929436 , -6.097042858471254E-13 , -3.0069735799167626E-16 , -4.16576549552871 , 75.71368608688327 , 75.71368608688327 , 75.71368608688327 , 75.71368608688327
4.825 , 0.002500000000000391 , -4.845416949305905E-13 , -2.3896897378702494E-16 , -0.314262737575279 , -6.109147502569619E-13 , -3.012943415760628E-16 , -4.166553227452182 , 75.71333513240012 , 75.71333513240012 , 75.71333513240012 , 75.71333513240012
4.8275 , 0.0024999999999995026 , -4.852541424293265E-13 , -2.3932034261540714E-16 , -0.31260262573092074 , -6.121269949072749E-13 , -3.018922031493699E-16 , -4.167336809168733 , 75.71300489045655 , 75.71300489045655 , 75.71300489045655 , 75.71300489045655
4.83 , 0.002500000000000391 , -4.859672928958296E-13 , -2.3967205813735083E-16 , -0.31094245845878216 , -6.133410215549503E-13 , -3.0249094357806854E-16 , -4.168116240535669 , 75.71269535459274 , 75.71269535459274 , 75.71269535459274 , 75.71269535459274
4.8325 , 0.0024999999999995026 , -4.866811467706665E-13 , -2.4002412057013704E-16 , -0.30928223905680025 , -6.145568319579531E-13 , -3.030905637291616E-16 , -4.1688915214185425 , 75.71240651831212 , 75.71240651831212 , 75.71240651831212 , 75.71240651831212
4.835 , 0.002500000000000391 , -4.87395704553461E-13 , -2.403765301601733E-16 , -0.3076219708219221 , -6.15774427875422E-13 , -3.03691064470231E-16 , -4.1696626516911515 , 75.7121383750805 , 75.7121383750805 , 75.7121383750805 , 75.7121383750805
4.8375 , 0.002500000000000391 , -4.881109666911147E-13 , -2.4072928712786473E-16 , -0.3059616570501003 , -6.169938110677077E-13 , -3.0429244666945614E-16 , -4.1704296312355345 , 75.71189091831891 , 75.71189091831891 , 75.71189091831891 , 75.71189091831891
4.84 , 0.0024999999999995026 , -4.888269335589838E-13 , -2.410823916583318E-16 , -0.3043013010362825 , -6.182149832961739E-13 , -3.0489471119551634E-16 , -4.171192459941967 , 75.7116641414152 , 75.7116641414152 , 75.7116641414152 , 75.7116641414152
4.8425 , 0.002500000000000391 , -4.895436055816364E-13 , -2.4143584396096526E-16 , -0.30264090607440025 , -6.194379463231525E-13 , -3.0549785891756813E-16 , -4.171951137708962 , 75.71145803771874 , 75.71145803771874 , 75.71145803771874 , 75.71145803771874
4.845 , 0.0024999999999995026 , -4.902609832232934E-13 , -2.4178964426471226E-16 , -0.3009804754573646 , -6.206627019121199E-13 , -3.0610189070533285E-16 , -4.172705664443267 , 75.71127260053596 , 75.71127260053596 , 75.71127260053596 , 75.71127260053596
4.8475 , 0.002500000000000391 , -4.909790668847405E-13 , -2.4214379276723445E-16 , -0.299320012477053 , -6.218892518276315E-13 , -3.0670680742906365E-16 , -4.1734560400598575 , 75.71110782313924 , 75.71110782313924 , 75.71110782313924 , 75.71110782313924
4.85 , 0.0024999999999995026 , -4.916978569890411E-13 , -2.4249828967718067E-16 , -0.2976595204243043 , -6.231175978352608E-13 , -3.0731260995951584E-16 , -4.174202264481938 , 75.71096369876074 , 75.71096369876074 , 75.71096369876074 , 75.71096369876074
4.8525 , 0.002500000000000391 , -4.92417353993122E-13 , -2.428531352199006E-16 , -0.2959990025889064 , -6.243477417016753E-13 , -3.0791929916798447E-16 , -4.174944337640942 , 75.71084022059412 , 75.71084022059412 , 75.71084022059412 , 75.71084022059412
4.855 , 0.002500000000000391 , -4.931375583950106E-13 , -2.4320832964101407E-16 , -0.29433846225959065 , -6.25579685194736E-13 , -3.08526875926353E-16 , -4.175682259476524 , 75.71073738179109 , 75.71073738179109 , 75.71073738179109 , 75.71073738179109
4.8575 , 0.0024999999999995026 , -4.93858470701402E-13 , -2.435638731904159E-16 , -0.29267790272402183 , -6.268134300835847E-13 , -3.091353411071367E-16 , -4.176416029936557 , 75.71065517547022 , 75.71065517547022 , 75.71065517547022 , 75.71065517547022
4.86 , 0.002500000000000391 , -4.945800913121189E-13 , -2.439197660652928E-16 , -0.291017327268787 , -6.280489781384976E-13 , -3.0974469558341014E-16 , -4.1771456489771355 , 75.71059359471167 , 75.71059359471167 , 75.71059359471167 , 75.71059359471167
4.8625 , 0.0024999999999995026 , -4.953024206423115E-13 , -2.4427600847039094E-16 , -0.2893567391793915 , -6.292863311307467E-13 , -3.1035494022873924E-16 , -4.177871116562567 , 75.71055263255096 , 75.71055263255096 , 75.71055263255096 , 75.71055263255096
