time , step-size , {ct}.ct.gpsVelX , {ct}.ct.gpsVelY , {ct}.ct.gpsVelZ , {ct}.ct.gpsX , {ct}.ct.gpsY , {ct}.ct.gpsZ , {de}.de.motor1 , {de}.de.motor2 , {de}.de.motor3 , {de}.de.motor4
6.099999999999994 , 0.1 , -1.0575312007593198E-12 , -5.215591319327617E-16 , -1.3911093317449985 , -1.6579701992522133E-12 , -8.1768698386531E-16 , -5.310754631360526 , 72.22776830386749 , 72.22776830386749 , 72.22776830386749 , 72.22776830386749
6.199999999999994 , 0.1 , -1.105760785413209E-12 , -5.453452673087197E-16 , -1.3020869244965456 , -1.7661224397002263E-12 , -8.710261086156222E-16 , -5.445419993662987 , 71.47813254327826 , 71.47813254327826 , 71.47813254327826 , 71.47813254327826
6.299999999999994 , 0.1 , -1.1552389100359952E-12 , -5.697471645855034E-16 , -1.2080254496381255 , -1.8791599627039435E-12 , -9.267745842457672E-16 , -5.570930945438271 , 70.77035153182932 , 70.77035153182932 , 70.77035153182932 , 70.77035153182932
6.399999999999993 , 0.1 , -1.2059784357625925E-12 , -5.947711666893119E-16 , -1.1091544254187284 , -1.9972083091610026E-12 , -9.849943257153654E-16 , -5.68679502871191 , 70.10708746349852 , 70.10708746349852 , 70.10708746349852 , 70.10708746349852
6.499999999999993 , 0.1 , -1.2579959616212276E-12 , -6.20425460021406E-16 , -1.0057291340765846 , -2.120394395641096E-12 , -1.045747926445651E-15 , -5.792544025349297 , 69.49089909684321 , 69.49089909684321 , 69.49089909684321 , 69.49089909684321
6.5999999999999925 , 0.1 , -1.3113131299019824E-12 , -6.467207182470336E-16 , -0.8980305530457906 , -2.2488470991231413E-12 , -1.1090989467034065E-15 , -5.8877365302746405 , 68.92422867340277 , 68.92422867340277 , 68.92422867340277 , 68.92422867340277
6.699999999999992 , 0.1 , -1.3659546988382815E-12 , -6.736691517697508E-16 , -0.7863650142926797 , -2.3826976137671484E-12 , -1.175112089555699E-15 , -5.971960504246053 , 68.4093887834733 , 68.4093887834733 , 68.4093887834733 , 68.4093887834733
6.799999999999992 , 0.1 , -1.4219484712245321E-12 , -7.012844725266662E-16 , -0.6710635687813756 , -2.5220797607697336E-12 , -1.243853353686154E-15 , -6.0448357778450905 , 67.94854930857377 , 67.94854930857377 , 67.94854930857377 , 67.94854930857377
6.8999999999999915 , 0.1 , -1.4793257661766343E-12 , -7.29582126653923E-16 , -0.5524810386955608 , -2.667130320594256E-12 , -1.315390197246061E-15 , -6.106016476319105 , 67.54372458280014 , 67.54372458280014 , 67.54372458280014 , 67.54372458280014
6.999999999999991 , 0.1 , -1.5381206422879266E-12 , -7.585789113584152E-16 , -0.4309947468494493 , -2.8179893433480064E-12 , -1.389791690927929E-15 , -6.155193333516319 , 67.19676092566688 , 67.19676092566688 , 67.19676092566688 , 67.19676092566688
7.099999999999991 , 0.1 , -1.5983675376178159E-12 , -7.882918109942278E-16 , -0.30700292052917133 , -2.974800346273266E-12 , -1.4671286153652238E-15 , -6.192095862486436 , 66.90932470634564 , 66.90932470634564 , 66.90932470634564 , 66.90932470634564
7.19999999999999 , 0.1 , -1.6601048742717892E-12 , -8.187397747894972E-16 , -0.18092277557146097 , -3.1377104007249327E-12 , -1.5474735040284849E-15 , -6.216494350471008 , 66.6828911028702 , 66.6828911028702 , 66.6828911028702 , 66.6828911028702
7.29999999999999 , 0.1 , -1.7233732783214753E-12 , -8.499428389366674E-16 , -0.05318829550468753 , -3.306870618615177E-12 , -1.6309008831328035E-15 , -6.228201647038983 , 66.51873371944262 , 66.51873371944262 , 66.51873371944262 , 66.51873371944262
