time , step-size , {ArduCopter}.ArduCopter.accelerometerX , {ArduCopter}.ArduCopter.accelerometerY , {ArduCopter}.ArduCopter.accelerometerZ , {ArduCopter}.ArduCopter.gpsVelX , {ArduCopter}.ArduCopter.gpsVelY , {ArduCopter}.ArduCopter.gpsVelZ , {ArduCopter}.ArduCopter.gpsX , {ArduCopter}.ArduCopter.gpsY , {ArduCopter}.ArduCopter.gpsZ , {ArduCopter}.ArduCopter.gyroX , {ArduCopter}.ArduCopter.gyroY , {ArduCopter}.ArduCopter.gyroZ , {Ardupilot}.Ardupilot.motor1 , {Ardupilot}.Ardupilot.motor2 , {Ardupilot}.Ardupilot.motor3 , {Ardupilot}.Ardupilot.motor4
9.12 , 0.0024999999999995026 , -1.7807096735841382E-14 , -8.311946459367243E-15 , -46.06313005804639 , -2.4188202574602742E-15 , -1.0033469527455239E-15 , -0.23111597204232387 , -1.2340302216470278E-14 , -5.951411026979967E-15 , 0.2345460398238029 , -1.9431327745331548E-11 , -2.6299133520486194E-12 , 2.648593995363687E-12 , 95.04999999999978 , 95.04999999999995 , 95.05000000000001 , 95.04999999999976
9.1225 , 0.002500000000001279 , -1.769680232484415E-14 , -9.137095112144743E-15 , -46.06313005804639 , -2.419255313693788E-15 , -1.0035610469973858E-15 , -0.23224497032806135 , -1.2346349811497413E-14 , -5.9539196577662666E-15 , 0.23396683864583936 , -1.666861997355479E-11 , -2.1954262486198285E-12 , 2.321576505339886E-12 , 95.04999999999981 , 95.04999999999995 , 95.05000000000001 , 95.04999999999981
9.125 , 0.0024999999999995026 , -1.7606370349706177E-14 , -9.835947482519869E-15 , -46.06313005804639 , -2.419687910045119E-15 , -1.0037938177323744E-15 , -0.23337396861379803 , -1.2352398490988851E-14 , -5.956428847778693E-15 , 0.2333848149721619 , -1.3905912201779995E-11 , -1.7609391451913463E-12 , 1.994559015316318E-12 , 95.04999999999984 , 95.04999999999995 , 95.05000000000001 , 95.04999999999981
9.1275 , 0.0024999999999995026 , -1.753580081042738E-14 , -1.0408503570493255E-14 , -46.06313005804639 , -2.420118533338675E-15 , -1.0040421694533719E-15 , -0.2345029668995347 , -1.2358448249403426E-14 , -5.958938639839085E-15 , 0.23279996880277007 , -1.1143204430005201E-11 , -1.3264520417628648E-12 , 1.6675415252927499E-12 , 95.04999999999984 , 95.04999999999995 , 95.05000000000001 , 95.04999999999984
9.13 , 0.002500000000001279 , -1.7485093707007722E-14 , -1.085476337606517E-14 , -46.06313005804639 , -2.420547670398865E-15 , -1.0043030066632614E-15 , -0.23563196518527219 , -1.2364499082417025E-14 , -5.9614490690305365E-15 , 0.2322123001376635 , -8.380496658228446E-12 , -8.919649383340744E-13 , 1.3405240352689488E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
9.1325 , 0.0024999999999995026 , -1.7454249039447286E-14 , -1.1174726899234985E-14 , -46.06313005804639 , -2.4209758080500965E-15 , -1.0045732338649243E-15 , -0.23676096347100886 , -1.237055098692259E-14 , -5.963960162697396E-15 , 0.231621808976843 , -5.6177888864536515E-12 , -4.574778349055927E-13 , 1.013506545245381E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
9.135 , 0.0024999999999995026 , -1.744326680774602E-14 , -1.1368394140003055E-14 , -46.06313005804639 , -2.421403433116778E-15 , -1.0048497555612436E-15 , -0.23788996175674554 , -1.2376603961030127E-14 , -5.966471940445274E-15 , 0.23102849532030817 , -2.855081114678859E-12 , -2.2990731477110897E-14 , 6.864890552218127E-13 , 95.04999999999987 , 95.04999999999993 , 95.05000000000001 , 95.04999999999987
9.1375 , 0.0024999999999995026 , -1.745214701190393E-14 , -1.1435765098369387E-14 , -46.06313005804639 , -2.4218310324233183E-15 , -1.005129476255101E-15 , -0.23901896004248221 , -1.238265800406671E-14 , -5.9689844141410356E-15 , 0.230432359168059 , -9.23733429040664E-14 , 4.1149637195137086E-13 , 3.594715651982444E-13 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
9.14 , 0.002500000000001279 , -1.7475855353263623E-14 , -1.1392836119578232E-14 , -46.06313005804639 , -2.422259068116191E-15 , -1.0054093788628976E-15 , -0.2401479583282197 , -1.2388713116566785E-14 , -5.9714975879435845E-15 , 0.22983340052009504 , 1.3811681724258016E-12 , 4.402621972743367E-13 , 1.9813399669945908E-13 , 95.04999999999993 , 95.04999999999993 , 95.05000000000001 , 95.04999999999993
9.1425 , 0.0024999999999995026 , -1.7486040783433756E-14 , -1.1329691565443719E-14 , -46.06313005804639 , -2.4226875633344196E-15 , -1.0056878412320065E-15 , -0.24127695661395637 , -1.239476929980409E-14 , -5.974011459791133E-15 , 0.22923161937641717 , 1.3813826665254016E-12 , 5.346597454674415E-15 , 1.9813468737293335E-13 , 95.04999999999993 , 95.04999999999993 , 95.05000000000001 , 95.04999999999995
9.145 , 0.0024999999999995026 , -1.7476344189172313E-14 , -1.126653720578158E-14 , -46.06313005804639 , -2.4231160645432844E-15 , -1.0059647558203089E-15 , -0.24240595489969305 , -1.2400826554388451E-14 , -5.976526025859929E-15 , 0.22862701573702496 , 1.3815971606250017E-12 , -4.295690023649878E-13 , 1.981353780464076E-13 , 95.04999999999995 , 95.04999999999993 , 95.05000000000001 , 95.04999999999995
9.1475 , 0.002500000000001279 , -1.744676557047926E-14 , -1.1203373040591768E-14 , -46.06313005804639 , -2.423544084438265E-15 , -1.0062401223874737E-15 , -0.24353495318543053 , -1.240688487972572E-14 , -5.97904128228022E-15 , 0.22801958960191798 , 1.3818116547246021E-12 , -8.644846021849592E-13 , 1.9813606871988185E-13 , 95.04999999999995 , 95.04999999999993 , 95.05000000000001 , 95.04999999999995
9.15 , 0.0024999999999995026 , -1.7397304927354632E-14 , -1.1140199069874381E-14 , -46.06313005804639 , -2.4239711357148405E-15 , -1.006513940693169E-15 , -0.2446639514711672 , -1.2412944274003468E-14 , -5.98155722518165E-15 , 0.22740934097109708 , 1.3820261488242023E-12 , -1.2994002020046215E-12 , 1.9813675939335612E-13 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.1525 , 0.0024999999999995026 , -1.7327962259798428E-14 , -1.1077015293629367E-14 , -46.06313005804639 , -2.4243967310684915E-15 , -1.0067862104970635E-15 , -0.24579294975690388 , -1.2419004734191027E-14 , -5.984073850693269E-15 , 0.22679626984456183 , 1.3822406429238026E-12 , -1.7343158018242837E-12 , 1.9813745006683037E-13 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.155 , 0.0024999999999995026 , -1.723873756781064E-14 , -1.1013821711856725E-14 , -46.06313005804639 , -2.424820383194697E-15 , -1.0070569315588248E-15 , -0.24692194804264056 , -1.2425066256039458E-14 , -5.986591154943518E-15 , 0.22618037622231224 , 1.3824551370234024E-12 , -2.169231401643946E-12 , 1.9813814074030464E-13 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.1575 , 0.002500000000001279 , -1.712963085139119E-14 , -1.095061832455642E-14 , -46.06313005804639 , -2.425241604788937E-15 , -1.0073261036381226E-15 , -0.24805094632837804 , -1.2431128834081565E-14 , -5.989109134060246E-15 , 0.2255616601043479 , 1.3826696311230027E-12 , -2.6041470014639177E-12 , 1.981388314137789E-13 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.16 , 0.0024999999999995026 , -1.7000642110540224E-14 , -1.0887405131728528E-14 , -46.06313005804639 , -2.4256599085466907E-15 , -1.0075937264946244E-15 , -0.24917994461411472 , -1.243719246163188E-14 , -5.991627784170692E-15 , 0.22494012149066964 , 1.382884125222603E-12 , -3.03906260128358E-12 , 1.9813952208725317E-13 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.1625 , 0.0024999999999995026 , -1.685177134525768E-14 , -1.0824182133373013E-14 , -46.06313005804639 , -2.4260748071634375E-15 , -1.007859799887999E-15 , -0.25030894289985145 , -1.2443257130786684E-14 , -5.994147101401501E-15 , 0.224315760381277 , 1.383098619322203E-12 , -3.473978201103242E-12 , 1.9814021276072741E-13 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.165 , 0.0024999999999995026 , -1.6683018555543552E-14 , -1.0760949329489874E-14 , -46.06313005804639 , -2.4264858133346575E-15 , -1.0081243235779146E-15 , -0.25143794118558815 , -1.2449322832423995E-14 , -5.9966670818787135E-15 , 0.22368857677617004 , 1.3833131134218034E-12 , -3.908893800922903E-12 , 1.9814090343420169E-13 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.1675 , 0.002500000000001279 , -1.6494383741397707E-14 , -1.0697706720079063E-14 , -46.06313005804639 , -2.4268924397558304E-15 , -1.0083872973240403E-15 , -0.25256693947132564 , -1.2455389556203572E-14 , -5.999187721727773E-15 , 0.2230585706753483 , 1.3835276075214036E-12 , -4.343809400742874E-12 , 1.9814159410767593E-13 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.17 , 0.0024999999999995026 , -1.62858669028204E-14 , -1.0634454305140673E-14 , -46.06313005804639 , -2.4272941991224353E-15 , -1.0086487208860438E-15 , -0.25369593775706234 , -1.2461457290566902E-14 , -6.001709017073516E-15 , 0.22242574207881266 , 1.3837421016210035E-12 , -4.7787250005625354E-12 , 1.981422847811502E-13 , 95.04999999999998 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.1725 , 0.0024999999999995026 , -1.6057468039811517E-14 , -1.0571192084674655E-14 , -46.06313005804639 , -2.4276906041299524E-15 , -1.0089085940235936E-15 , -0.25482493604279904 , -1.2467526022737221E-14 , -6.0042309640401834E-15 , 0.2217900909865627 , 1.3839565957206039E-12 , -5.2136406003821966E-12 , 1.9814297545462446E-13 , 95.04999999999998 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.175 , 0.002500000000001279 , -1.5809187152370868E-14 , -1.050792005868097E-14 , -46.06313005804639 , -2.428081167473861E-15 , -1.0091669164963586E-15 , -0.2559539343285365 , -1.2473595738719506E-14 , -6.006753558751416E-15 , 0.22115161739859793 , 1.3841710898202042E-12 , -5.648556200202168E-12 , 1.9814366612809873E-13 , 95.04999999999998 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.1775 , 0.0024999999999995026 , -1.5541024240498804E-14 , -1.0444638227159704E-14 , -46.06313005804639 , -2.428465401849641E-15 , -1.0094236880640068E-15 , -0.25708293261427323 , -1.2479666423300458E-14 , -6.009276797330248E-15 , 0.22051032131491927 , 1.3843855839198044E-12 , -6.083471800021829E-12 , 1.9814435680157298E-13 , 95.04999999999998 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.18 , 0.0024999999999995026 , -1.525297930419516E-14 , -1.0381346590110811E-14 , -46.06313005804639 , -2.4288428199527714E-15 , -1.0096789084862072E-15 , -0.25821193090000993 , -1.2485738060048529E-14 , -6.011800675899117E-15 , 0.21986620273552623 , 1.3846000780194043E-12 , -6.518387399841492E-12 , 1.9814504747504725E-13 , 95.04999999999998 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.1825 , 0.0024999999999995026 , -1.494505234345993E-14 , -1.0318045147534294E-14 , -46.06313005804639 , -2.4292129344787323E-15 , -1.0099325775226276E-15 , -0.25934092918574664 , -1.249181063131391E-14 , -6.014325190579859E-15 , 0.21921926166041886 , 1.3848145721190045E-12 , -6.953302999661156E-12 , 1.981457381485215E-13 , 95.04999999999998 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.185 , 0.002500000000001279 , -1.461724335829288E-14 , -1.0254733899430108E-14 , -46.06313005804639 , -2.4295752581230033E-15 , -1.0101846949329369E-15 , -0.2604699274714841 , -1.249788411822853E-14 , -6.016850337493711E-15 , 0.2185694980895967 , 1.3850290662186049E-12 , -7.388218599481126E-12 , 1.9814642882199574E-13 , 95.04999999999998 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.1875 , 0.0024999999999995026 , -1.4269552348694475E-14 , -1.0191412845798342E-14 , -46.06313005804639 , -2.4299293035810634E-15 , -1.010435260476803E-15 , -0.2615989257572208 , -1.2503958500706046E-14 , -6.0193761127613046E-15 , 0.21791691202306065 , 1.3852435603182052E-12 , -7.82313419930079E-12 , 1.9814711949547002E-13 , 95.04999999999998 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.19 , 0.0024999999999995026 , -1.3901979314664488E-14 , -1.0128081986638946E-14 , -46.06313005804639 , -2.4302745835483933E-15 , -1.0106842739138948E-15 , -0.26272792404295753 , -1.2510033757441865E-14 , -6.0219025125026745E-15 , 0.21726150346081027 , 1.385458054417805E-12 , -8.258049799120454E-12 , 1.9814781016894424E-13 , 95.05000000000001 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.1925 , 0.002500000000001279 , -1.3520226418811052E-14 , -1.0081794718221428E-14 , -46.063130058046745 , -2.430610636722551E-15 , -1.0109318155023383E-15 , -0.263856922328695 , -1.2516109865923021E-14 , -6.024429532868345E-15 , 0.21660327240284508 , -8.808157731440431E-14 , -8.170837771723107E-12 , 7.627072183305613E-14 , 95.05000000000001 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.195 , 0.0024999999999995026 , -1.3166593528602733E-14 , -1.0164769254857748E-14 , -46.063130058046745 , -2.4309375998171405E-15 , -1.0111796126592137E-15 , -0.2649859206144317 , -1.252218680302442E-14 , -6.026957171729862E-15 , 0.215942218849166 , -3.542023646137663E-12 , -7.300470101393542E-12 , -1.848708167984427E-13 , 95.05000000000001 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.1975 , 0.0024999999999995026 , -1.285274921183976E-14 , -1.0405639623756891E-14 , -46.063130058046745 , -2.431256383043998E-15 , -1.0114313785036572E-15 , -0.2661149189001684 , -1.2528264547105552E-14 , -6.029485434238881E-15 , 0.2152783427997726 , -6.995965714960921E-12 , -6.430102431063975E-12 , -4.4601235542994163E-13 , 95.04999999999998 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.2 , 0.0024999999999995026 , -1.257869346852213E-14 , -1.080440582491886E-14 , -46.063130058046745 , -2.4315679616132562E-15 , -1.0116909830315573E-15 , -0.2672439171859051 , -1.2534343078935762E-14 , -6.032014335154617E-15 , 0.21461164425466484 , -1.0449907783784178E-11 , -5.559734760734408E-12 , -7.071538940614405E-13 , 95.04999999999995 , 95.04999999999998 , 95.05000000000001 , 95.04999999999993
9.2025 , 0.002500000000001279 , -1.2344426298649692E-14 , -1.1361067858344104E-14 , -46.063130058046745 , -2.4318733107350488E-15 , -1.0119622962388029E-15 , -0.2683729154716426 , -1.2540422381722422E-14 , -6.034543898911275E-15 , 0.21394212321384226 , -1.390384985260989E-11 , -4.689367090404222E-12 , -9.68295432693125E-13 , 95.04999999999995 , 95.04999999999998 , 95.05000000000001 , 95.04999999999993
9.205 , 0.0024999999999995026 , -1.2149947702222782E-14 , -1.2075625724031833E-14 , -46.063130058046745 , -2.4321734056195094E-15 , -1.0122491881212826E-15 , -0.2695019137573793 , -1.2546502441110914E-14 , -6.037074159618043E-15 , 0.21326977967730582 , -1.735779192143315E-11 , -3.818999420074654E-12 , -1.229436971324624E-12 , 95.04999999999993 , 95.04999999999998 , 95.05000000000001 , 95.04999999999987
9.2075 , 0.0024999999999995026 , -1.199525767924122E-14 , -1.2948079421982388E-14 , -46.063130058046745 , -2.4324692214767713E-15 , -1.0125555286748853E-15 , -0.270630912043116 , -1.2552583245184665E-14 , -6.039605161059108E-15 , 0.21259461364505503 , -2.081173399025641E-11 , -2.9486317497450873E-12 , -1.4905785099561226E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
9.21 , 0.002500000000001279 , -1.1879030270968396E-14 , -1.3975270765760028E-14 , -46.06313005804657 , -2.432761730917049E-15 , -1.0128851817029776E-15 , -0.2717599103288535 , -1.2558664784464744E-14 , -6.042136956692741E-15 , 0.21191662511708942 , -2.371299811500048E-11 , -2.3103048924489787E-12 , -1.7169086882360204E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999984
9.2125 , 0.0024999999999995026 , -1.1769044140065597E-14 , -1.5076982630363712E-14 , -46.06313005804639 , -2.433051565958268E-15 , -1.0132411812152549E-15 , -0.2728889086145902 , -1.256474705164485E-14 , -6.044669609012562E-15 , 0.21123581409340997 , -2.4173321711775298E-11 , -2.6001770851772282E-12 , -1.7604412068912716E-12 , 95.04999999999981 , 95.04999999999995 , 95.05000000000001 , 95.04999999999981
9.215 , 0.0024999999999995026 , -1.1640236882639544E-14 , -1.6182053225156862E-14 , -46.06313005804639 , -2.433338485010884E-15 , -1.0136242576550807E-15 , -0.2740179069003269 , -1.257083003986628E-14 , -6.047203185168429E-15 , 0.21055218057401615 , -2.4173107217675702E-11 , -3.0350926849968906E-12 , -1.7604405162177978E-12 , 95.04999999999978 , 95.04999999999995 , 95.05000000000001 , 95.04999999999978
9.2175 , 0.0024999999999995026 , -1.1492210008390223E-14 , -1.728500925019595E-14 , -46.06313005804639 , -2.4336220046694546E-15 , -1.0140344149113498E-15 , -0.2751469051860636 , -1.2576913741236186E-14 , -6.049737752871023E-15 , 0.20986572455890798 , -2.380456210446103E-11 , -3.354087935442917E-12 , -1.7953279581709818E-12 , 95.04999999999978 , 95.04999999999995 , 95.05000000000001 , 95.04999999999976
9.22 , 0.002500000000001279 , -1.1343245968141242E-14 , -1.8327759075708737E-14 , -46.06313005804639 , -2.4339018207656858E-15 , -1.014471070837594E-15 , -0.2762759034718011 , -1.2582998146781225E-14 , -6.052273379395459E-15 , 0.209176446048085 , -2.1502272151349036E-11 , -3.0645012963798595E-12 , -2.0569495537457438E-12 , 95.04999999999978 , 95.04999999999995 , 95.05000000000001 , 95.04999999999976
9.2225 , 0.0024999999999995026 , -1.1213084511376012E-14 , -1.9247580274823325E-14 , -46.06313005804639 , -2.4341782058156064E-15 , -1.0149318108955713E-15 , -0.2774049017575378 , -1.2589083247479085E-14 , -6.054810128300827E-15 , 0.20848434504154814 , -1.8739564379574247E-11 , -2.630014192951377E-12 , -2.383967043769312E-12 , 95.04999999999981 , 95.04999999999998 , 95.05000000000001 , 95.04999999999978
9.225 , 0.0024999999999995026 , -1.1102785490469953E-14 , -2.0041105191536178E-14 , -46.06313005804639 , -2.434451644045948E-15 , -1.0154135478422229E-15 , -0.2785339000432745 , -1.2595169035354624E-14 , -6.0573480559473455E-15 , 0.20778942153929697 , -1.597685660779945E-11 , -2.195527089522895E-12 , -2.71098453379288E-12 , 95.04999999999981 , 95.04999999999995 , 95.05000000000001 , 95.04999999999981
9.2275 , 0.0024999999999995026 , -1.101234890542307E-14 , -2.0708333825847287E-14 , -46.06313005804639 , -2.434722622281119E-15 , -1.0159131861804311E-15 , -0.2796628983290112 , -1.2601255503649322E-14 , -6.059887210957865E-15 , 0.20709167554133145 , -1.321414883602466E-11 , -1.761039986094413E-12 , -3.0380020238164485E-12 , 95.04999999999981 , 95.04999999999995 , 95.05000000000001 , 95.04999999999981
9.23 , 0.002500000000001279 , -1.0941774756235317E-14 , -2.124926617775699E-14 , -46.06313005804639 , -2.434991627345527E-15 , -1.0164276304130786E-15 , -0.2807918966147487 , -1.2607342646821727E-14 , -6.062427634216496E-15 , 0.2063911070476511 , -1.0451441064247903E-11 , -1.3265528826656228E-12 , -3.365019513840249E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
9.2325 , 0.0024999999999995026 , -1.0891063042906797E-14 , -2.1663902247264532E-14 , -46.06313005804639 , -2.4352591460635803E-15 , -1.0169537850430472E-15 , -0.2819208949004854 , -1.2613430460547435E-14 , -6.064969358868598E-15 , 0.20568771605825686 , -7.68873329247311E-12 , -8.92065779237141E-13 , -3.6920370038638176E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
9.235 , 0.0024999999999995026 , -1.0860213765437448E-14 , -2.195224203437033E-14 , -46.06313005804639 , -2.435525665259688E-15 , -1.0174885545732193E-15 , -0.2830498931862221 , -1.2619518941719115E-14 , -6.067512410320796E-15 , 0.2049815025731483 , -4.9260255206983175E-12 , -4.575786758086594E-13 , -4.0190544938873846E-12 , 95.04999999999987 , 95.04999999999995 , 95.05000000000001 , 95.04999999999987
9.2375 , 0.002500000000001279 , -1.0849226923827275E-14 , -2.2114285539074453E-14 , -46.06313005804639 , -2.435791671758258E-15 , -1.0180288435064778E-15 , -0.28417889147195957 , -1.2625608088446494E-14 , -6.070056806240969E-15 , 0.20427246659232487 , -2.163317748921562E-12 , -2.309157237986887E-14 , -4.346071983911186E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
9.24 , 0.0024999999999995026 , -1.0853068219418885E-14 , -2.2166029106620976E-14 , -46.06313005804639 , -2.4360576277057633E-15 , -1.0185716347592221E-15 , -0.2853078897576963 , -1.2631697900046665E-14 , -6.072602556589033E-15 , 0.20356060811578763 , -6.897762335916942E-13 , 5.674252943406033E-15 , -4.507409552409971E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
9.2425 , 0.0024999999999995026 , -1.084338660382096E-14 , -2.219755709882409E-14 , -46.06313005804639 , -2.4363235562412287E-15 , -1.0191153061788265E-15 , -0.286436888043433 , -1.2637788376576035E-14 , -6.075149665104217E-15 , 0.20284592714353605 , -6.89561739492094E-13 , -4.292413468762563E-13 , -4.5074088617364976E-12 , 95.04999999999993 , 95.04999999999995 , 95.05000000000001 , 95.04999999999993
9.245 , 0.0024999999999995026 , -1.081382296379146E-14 , -2.2229075285499594E-14 , -46.06313005804639 , -2.436589003829934E-15 , -1.019659750223172E-15 , -0.2875658863291697 , -1.2643879517427084E-14 , -6.077698133763783E-15 , 0.20212842367557013 , -6.893472453924938E-13 , -8.641569466959186E-13 , -4.507408171063023E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.2475 , 0.002500000000001279 , -1.0764377299330333E-14 , -2.2260583666647485E-14 , -46.06313005804639 , -2.436853483167359E-15 , -1.0202049666519274E-15 , -0.28869488461490717 , -1.2649971320788315E-14 , -6.08024796449899E-15 , 0.20140809771188936 , -6.891327512928936E-13 , -1.29907254651589E-12 , -4.507407480389549E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.25 , 0.0024999999999995026 , -1.0695049610437652E-14 , -2.2292082242267732E-14 , -46.06313005804639 , -2.4371165069489825E-15 , -1.0207509552247604E-15 , -0.28982388290064387 , -1.2656063783629964E-14 , -6.0827991592404984E-15 , 0.20068494925249475 , -6.889182571932934E-13 , -1.7339881463355522E-12 , -4.507406789716075E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.2525 , 0.0024999999999995026 , -1.0605839897113392E-14 , -2.232357101236035E-14 , -46.06313005804639 , -2.4373775878702852E-15 , -1.0212977157013398E-15 , -0.2909528811863806 , -1.2662156901704013E-14 , -6.0853517199183685E-15 , 0.1999589782973858 , -6.887037630936934E-13 , -2.1689037461552144E-12 , -4.507406099042601E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.255 , 0.002500000000001279 , -1.0496748159357466E-14 , -2.2355049976925368E-14 , -46.06313005804639 , -2.4376362386267464E-15 , -1.0218452478413347E-15 , -0.29208187947211806 , -1.2668250669544186E-14 , -6.087905648462061E-15 , 0.19923018484656196 , -6.884892689940931E-13 , -2.6038193459751857E-12 , -4.507405408369127E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.2575 , 0.0024999999999995026 , -1.0367774397170029E-14 , -2.238651913596274E-14 , -46.06313005804639 , -2.437891971913845E-15 , -1.0223935514044126E-15 , -0.29321087775785476 , -1.2674345080465931E-14 , -6.090460946800431E-15 , 0.19849856890002432 , -6.88274774894493E-13 , -3.0387349457948488E-12 , -4.507404717695654E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.26 , 0.0024999999999995026 , -1.0218918610551007E-14 , -2.2417978489472476E-14 , -46.06313005804639 , -2.438144300427061E-15 , -1.0229426261502422E-15 , -0.29433987604359146 , -1.2680440126566447E-14 , -6.093017616861737E-15 , 0.19776413045777233 , -6.880602807948929E-13 , -3.47365054561451E-12 , -4.507404027022179E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.2625 , 0.0024999999999995026 , -1.0050180799500404E-14 , -2.24494280374546E-14 , -46.06313005804639 , -2.4383927368618747E-15 , -1.0234924718384921E-15 , -0.29546887432932817 , -1.268653579872467E-14 , -6.0955756605736355E-15 , 0.197026869519806 , -6.878457866952926E-13 , -3.908566145434172E-12 , -4.507403336348705E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.265 , 0.002500000000001279 , -9.861560964018079E-15 , -2.248086777990911E-14 , -46.06313005804639 , -2.4386367939137653E-15 , -1.0240430882288312E-15 , -0.29659787261506565 , -1.2692632086601278E-14 , -6.098135079863185E-15 , 0.19628678608612482 , -6.876312925956925E-13 , -4.343481745254142E-12 , -4.5074026456752314E-12 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.04999999999995
9.2675 , 0.0024999999999995026 , -9.6530591041043E-15 , -2.2512297716835983E-14 , -46.06313005804639 , -2.438875984278212E-15 , -1.0245944750809268E-15 , -0.29772687090080235 , -1.2698728978638674E-14 , -6.100695876656835E-15 , 0.1955438801567298 , -6.874167984960924E-13 , -4.778397345073804E-12 , -4.507401955001757E-12 , 95.04999999999995 , 95.04999999999998 , 95.05000000000001 , 95.04999999999995
9.27 , 0.0024999999999995026 , -9.42467521975894E-15 , -2.2543717848235226E-14 , -46.06313005804639 , -2.4391098206506946E-15 , -1.025146632154448E-15 , -0.29885586918653906 , -1.2704826462061014E-14 , -6.103258052880442E-15 , 0.19479815173162043 , -6.872023043964922E-13 , -5.213312944893465E-12 , -4.507401264328283E-12 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995
9.2725 , 0.002500000000001279 , -9.18210617571422E-15 , -2.255808039967317E-14 , -46.063130058046745 , -2.439337841703763E-15 , -1.0256994787362417E-15 , -0.29998486747227654 , -1.2710924522884065E-14 , -6.105821610428181E-15 , 0.1940496008107962 , 7.862515296958762E-13 , -5.126558732361328E-12 , -4.385524452261784E-12 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995
9.275 , 0.0024999999999995026 , -8.967616981751484E-15 , -2.2443208863015377E-14 , -46.063130058046745 , -2.4395601836143442E-15 , -1.026251287543812E-15 , -0.30111386575801324 , -1.2717023146510942E-14 , -6.10838654947259E-15 , 0.19329822739425814 , 4.2393356221207344E-12 , -4.257264003412247E-12 , -4.124385676324182E-12 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995
9.2775 , 0.0024999999999995026 , -8.792867312069727E-15 , -2.217048071620526E-14 , -46.063130058046745 , -2.4397777554408123E-15 , -1.0267983463552614E-15 , -0.30224286404374995 , -1.272312231982707E-14 , -6.1109528629075716E-15 , 0.19254403148200577 , 7.692419714545594E-12 , -3.3879692744631636E-12 , -3.8632469003865805E-12 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995
